timestamp,application,log_level,message,user_id,session_id,source_ip,destination_ip,response_code,latency_ms,cpu_usage,memory_usage,disk_io,network_bandwidth,module,error_code
2025-03-01 08:26:48,BankingApp,ERROR,Database connection lost,6149,SID-633204,155.210.18.88,202.27.100.86,503,4457,22.47,26.77,35.15,993.2,API Gateway,NULL
2025-03-18 08:26:48,LoanProcessing,INFO,API response delayed,3647,SID-608204,58.133.193.117,226.75.251.243,403,4006,79.13,47.0,20.1,775.07,Database,API_TIMEOUT
2025-03-03 08:26:48,InsuranceApp,ERROR,Database connection lost,8091,SID-419847,158.123.118.6,51.96.183.69,400,3963,48.79,13.2,47.94,818.75,Auth,AUTH_401
2025-02-17 08:26:48,FraudDetection,ERROR,Transaction processed,7143,SID-294878,61.138.98.157,97.143.155.137,201,2476,54.94,33.4,34.32,645.99,Auth,TXN_FAILURE
2025-02-28 08:26:48,InsuranceApp,WARNING,Transaction processed,6653,SID-760158,138.24.65.30,11.81.53.235,200,2873,12.81,62.35,12.65,29.82,Database,TXN_FAILURE
2025-02-20 08:26:48,LoanProcessing,CRITICAL,API response delayed,9394,SID-330590,227.230.235.2,71.131.222.100,503,3111,70.4,38.42,43.87,944.67,Database,DB_CONN_FAIL
2025-02-27 08:26:48,FraudDetection,WARNING,Transaction processed,1493,SID-419380,198.232.139.147,197.17.78.157,201,996,18.01,17.16,33.18,98.87,Database,API_TIMEOUT
2025-02-23 08:26:48,InsuranceApp,INFO,Database connection lost,6067,SID-485900,173.103.231.67,212.40.114.23,502,137,34.53,32.4,22.17,410.09,Transaction,DB_CONN_FAIL
2025-03-15 08:26:48,LoanProcessing,WARNING,API response delayed,6383,SID-677837,137.40.249.170,44.196.18.145,403,1227,71.17,31.57,48.9,729.57,API Gateway,DB_CONN_FAIL
2025-03-16 08:26:48,LoanProcessing,ERROR,Database connection lost,8380,SID-857109,112.21.21.223,250.163.29.15,500,2152,30.69,57.55,48.14,455.99,API Gateway,NULL
2025-03-04 08:26:48,InsuranceApp,WARNING,User authentication failed,4926,SID-233131,208.143.149.128,155.86.249.252,200,535,45.77,48.37,47.9,202.81,Database,API_TIMEOUT
2025-03-15 08:26:48,LoanProcessing,INFO,Transaction processed,4685,SID-408354,79.108.141.154,181.182.13.210,404,4413,87.24,54.02,26.2,90.84,Database,TXN_FAILURE
2025-02-21 08:26:48,LoanProcessing,WARNING,User authentication failed,6877,SID-885910,74.157.105.99,89.41.183.113,502,772,84.63,49.44,49.89,182.19,Database,API_TIMEOUT
2025-03-11 08:26:48,BankingApp,INFO,Database connection lost,5837,SID-416995,62.6.45.68,76.123.67.10,200,2227,42.88,11.48,35.22,221.53,Database,AUTH_401
2025-03-09 08:26:48,FraudDetection,ERROR,Database connection lost,3249,SID-795862,193.117.47.158,216.141.97.81,500,2064,22.44,24.62,31.72,393.24,Database,API_TIMEOUT
2025-03-01 08:26:48,LoanProcessing,WARNING,Database connection lost,4183,SID-172088,188.186.216.150,48.119.39.190,400,1425,47.79,15.91,34.2,875.12,Database,NULL
2025-02-23 08:26:48,InsuranceApp,CRITICAL,Transaction processed,4788,SID-478992,208.158.245.96,116.162.169.86,404,4479,48.54,79.02,8.01,759.9,Database,DB_CONN_FAIL
2025-03-01 08:26:48,FraudDetection,INFO,API response delayed,4539,SID-657671,166.116.114.224,9.93.141.79,201,2410,74.29,10.95,21.36,580.25,Database,AUTH_401
2025-03-06 08:26:48,FraudDetection,ERROR,Database connection lost,9589,SID-780122,47.18.98.159,138.93.246.151,503,4259,68.41,27.67,33.5,596.03,Auth,TXN_FAILURE
2025-02-20 08:26:48,InsuranceApp,WARNING,User authentication failed,6942,SID-379789,18.209.110.146,182.254.240.89,404,1767,42.84,43.67,47.44,525.24,API Gateway,DB_CONN_FAIL
2025-02-24 08:26:48,FraudDetection,INFO,Database connection lost,9792,SID-299755,83.218.220.181,74.240.245.255,201,3909,72.07,58.89,21.64,626.17,API Gateway,AUTH_401
2025-02-18 08:26:48,LoanProcessing,WARNING,User authentication failed,6864,SID-763159,100.190.14.73,254.253.41.254,404,4278,74.47,70.36,31.58,18.63,Transaction,TXN_FAILURE
2025-02-18 08:26:48,BankingApp,INFO,Transaction processed,5886,SID-183555,167.96.201.70,154.93.234.167,503,4200,67.12,60.48,14.63,123.13,Auth,DB_CONN_FAIL
2025-02-25 08:26:48,FraudDetection,WARNING,User authentication failed,2209,SID-184972,160.84.180.117,169.223.210.175,403,4014,84.05,35.39,13.82,578.1,Transaction,TXN_FAILURE
2025-03-05 08:26:48,InsuranceApp,ERROR,API response delayed,2124,SID-790960,109.240.245.99,67.236.13.63,500,2484,13.25,62.7,20.48,890.21,Database,TXN_FAILURE
2025-03-08 08:26:48,FraudDetection,CRITICAL,API response delayed,1304,SID-563903,141.141.37.246,52.235.50.48,400,1179,40.7,42.6,49.29,391.45,API Gateway,API_TIMEOUT
2025-02-25 08:26:48,InsuranceApp,INFO,Database connection lost,7118,SID-255262,98.228.96.182,223.37.73.18,500,1796,51.93,52.1,42.98,887.98,Auth,API_TIMEOUT
2025-03-08 08:26:48,BankingApp,ERROR,Transaction processed,2807,SID-684840,251.120.255.65,72.49.69.242,500,3851,72.81,10.57,8.79,171.8,API Gateway,TXN_FAILURE
2025-03-08 08:26:48,InsuranceApp,WARNING,API response delayed,7199,SID-419358,253.198.161.181,172.153.55.90,500,3423,80.23,69.13,2.3,705.16,Auth,NULL
2025-03-04 08:26:48,FraudDetection,CRITICAL,API response delayed,8998,SID-558744,117.135.80.226,14.169.134.31,500,1996,63.25,13.3,19.95,475.92,Transaction,TXN_FAILURE
2025-03-16 08:26:48,BankingApp,INFO,Transaction processed,6646,SID-982409,209.237.212.212,239.155.162.185,201,3340,22.0,74.82,19.13,707.03,Auth,AUTH_401
2025-03-12 08:26:48,LoanProcessing,INFO,Database connection lost,8781,SID-703472,113.20.148.142,88.236.107.245,502,1491,80.49,69.88,25.86,39.44,Auth,TXN_FAILURE
2025-02-23 08:26:48,FraudDetection,CRITICAL,API response delayed,1081,SID-362458,182.81.243.143,120.10.101.132,400,2456,24.86,64.53,31.34,308.15,Transaction,NULL
2025-03-04 08:26:48,FraudDetection,WARNING,Database connection lost,4949,SID-771628,242.130.3.54,52.157.199.10,401,3233,23.88,68.88,10.78,484.42,Auth,API_TIMEOUT
2025-03-11 08:26:48,FraudDetection,CRITICAL,Database connection lost,5632,SID-255792,104.61.202.200,190.229.60.165,502,2525,13.13,43.19,36.32,118.45,Auth,AUTH_401
2025-03-01 08:26:48,BankingApp,WARNING,User authentication failed,2906,SID-350980,80.150.187.196,3.236.231.103,503,1180,65.98,67.87,38.01,93.17,API Gateway,AUTH_401
2025-03-05 08:26:48,InsuranceApp,INFO,API response delayed,8615,SID-485336,109.245.44.232,222.231.187.170,200,445,71.79,21.26,5.16,576.68,Database,TXN_FAILURE
2025-03-05 08:26:48,LoanProcessing,INFO,User authentication failed,9967,SID-202668,164.33.19.27,151.66.29.18,200,1872,28.58,57.34,32.91,32.82,API Gateway,NULL
2025-03-15 08:26:48,FraudDetection,ERROR,API response delayed,4544,SID-118447,58.208.235.142,124.255.128.80,503,115,69.71,71.76,48.89,748.32,Transaction,NULL
2025-03-14 08:26:48,FraudDetection,CRITICAL,Transaction processed,1987,SID-774714,67.135.46.171,224.209.74.16,401,317,59.36,78.76,26.52,742.7,Database,TXN_FAILURE
2025-02-27 08:26:48,InsuranceApp,INFO,Database connection lost,6539,SID-213846,73.160.35.188,64.62.73.87,401,2328,51.85,14.91,46.05,689.17,Auth,DB_CONN_FAIL
2025-03-05 08:26:48,BankingApp,CRITICAL,User authentication failed,5313,SID-862432,39.62.253.189,163.208.78.177,502,1193,75.8,23.73,35.62,992.26,Auth,API_TIMEOUT
2025-03-16 08:26:48,LoanProcessing,INFO,API response delayed,9327,SID-431955,175.85.240.203,81.149.121.210,403,3094,26.91,78.46,31.87,212.34,API Gateway,NULL
2025-03-07 08:26:48,FraudDetection,INFO,Database connection lost,8807,SID-443820,193.168.12.209,212.151.144.153,403,2023,45.79,73.25,21.44,144.08,Database,DB_CONN_FAIL
2025-03-11 08:26:48,LoanProcessing,ERROR,Database connection lost,4654,SID-761465,106.124.77.29,28.225.101.198,403,1999,52.56,64.41,41.73,589.28,Transaction,NULL
2025-02-19 08:26:48,FraudDetection,CRITICAL,User authentication failed,2141,SID-117546,108.87.76.170,121.175.171.172,503,3864,13.02,69.45,23.54,491.17,Database,DB_CONN_FAIL
2025-02-17 08:26:48,FraudDetection,CRITICAL,Transaction processed,7412,SID-137182,146.246.137.27,19.185.84.177,503,4463,42.08,14.96,6.65,335.32,API Gateway,NULL
2025-03-10 08:26:48,FraudDetection,WARNING,Transaction processed,8972,SID-918757,194.205.249.191,32.46.239.83,404,4862,83.27,72.81,38.89,491.03,API Gateway,DB_CONN_FAIL
2025-02-19 08:26:48,InsuranceApp,WARNING,API response delayed,7272,SID-826252,252.222.151.28,147.230.83.134,500,4949,17.04,32.1,10.38,24.57,Database,DB_CONN_FAIL
2025-02-24 08:26:48,BankingApp,INFO,Database connection lost,5330,SID-523952,160.143.191.221,208.164.44.90,500,656,52.36,73.85,23.3,483.3,Database,AUTH_401
2025-03-17 08:26:48,LoanProcessing,ERROR,User authentication failed,2591,SID-130003,27.187.142.243,95.24.62.57,500,755,42.45,30.53,17.48,788.9,API Gateway,NULL
2025-03-17 08:26:48,InsuranceApp,CRITICAL,User authentication failed,7978,SID-469925,62.132.59.137,27.153.149.176,201,3440,47.01,68.81,33.92,124.91,Auth,DB_CONN_FAIL
2025-02-22 08:26:48,InsuranceApp,INFO,API response delayed,2106,SID-413726,88.121.230.187,183.143.133.177,401,2428,11.55,41.7,25.86,55.93,Auth,AUTH_401
2025-03-10 08:26:48,InsuranceApp,CRITICAL,API response delayed,5829,SID-424771,194.85.155.19,194.90.123.52,201,4092,42.17,62.45,12.28,241.29,Auth,NULL
2025-02-21 08:26:48,LoanProcessing,CRITICAL,Transaction processed,1790,SID-201695,204.63.118.114,252.84.113.149,500,2711,26.21,70.31,46.22,617.06,Auth,NULL
2025-02-24 08:26:48,InsuranceApp,WARNING,User authentication failed,2856,SID-583867,62.75.113.225,15.214.64.252,404,1824,25.65,30.15,44.8,20.65,Auth,API_TIMEOUT
2025-02-17 08:26:48,FraudDetection,INFO,API response delayed,5459,SID-102778,10.129.19.53,140.81.186.124,401,2159,44.67,68.54,28.41,363.03,API Gateway,NULL
2025-03-10 08:26:48,InsuranceApp,CRITICAL,Database connection lost,6580,SID-993279,192.144.120.41,222.192.47.181,401,3132,75.45,42.97,7.02,144.98,API Gateway,NULL
2025-03-01 08:26:48,BankingApp,WARNING,User authentication failed,1501,SID-596771,239.166.160.98,218.80.229.196,403,2502,72.66,24.49,49.56,521.75,Transaction,DB_CONN_FAIL
2025-02-28 08:26:48,BankingApp,WARNING,API response delayed,8282,SID-203830,125.251.54.152,138.243.206.154,500,579,57.55,39.33,17.16,355.3,Auth,TXN_FAILURE
2025-03-09 08:26:48,LoanProcessing,WARNING,Transaction processed,4619,SID-744793,36.12.124.162,120.244.79.190,502,556,68.47,50.99,20.86,63.75,API Gateway,TXN_FAILURE
2025-03-05 08:26:48,InsuranceApp,WARNING,Transaction processed,8227,SID-487798,64.113.9.17,114.51.115.161,401,1595,51.47,41.72,46.91,868.71,Auth,AUTH_401
2025-03-10 08:26:48,BankingApp,WARNING,User authentication failed,1184,SID-980149,219.235.90.214,226.38.116.100,400,1299,35.6,67.46,10.5,327.22,Transaction,TXN_FAILURE
2025-03-15 08:26:48,InsuranceApp,INFO,API response delayed,8846,SID-391790,105.66.148.34,59.233.113.169,401,3525,42.15,73.37,36.7,169.27,API Gateway,NULL
2025-02-25 08:26:48,FraudDetection,CRITICAL,User authentication failed,5085,SID-636537,58.50.160.56,44.142.186.243,502,684,17.65,58.73,37.75,916.6,API Gateway,DB_CONN_FAIL
2025-03-01 08:26:48,FraudDetection,ERROR,API response delayed,9199,SID-146254,121.82.249.222,249.194.254.239,401,438,79.36,48.86,48.2,432.37,API Gateway,NULL
2025-02-18 08:26:48,InsuranceApp,ERROR,API response delayed,3062,SID-597744,108.70.164.174,199.223.222.185,500,3319,54.68,32.97,8.05,141.03,Database,API_TIMEOUT
2025-02-17 08:26:48,LoanProcessing,WARNING,User authentication failed,6496,SID-604702,229.203.203.67,105.38.127.171,503,2230,52.15,25.56,47.29,704.66,API Gateway,DB_CONN_FAIL
2025-03-06 08:26:48,InsuranceApp,WARNING,User authentication failed,8401,SID-762066,13.96.179.224,46.83.81.91,401,2416,22.77,57.01,25.46,503.19,API Gateway,NULL
2025-03-11 08:26:48,FraudDetection,CRITICAL,Transaction processed,8168,SID-746119,92.213.252.37,203.216.90.170,502,3423,70.96,59.75,17.35,360.82,Auth,AUTH_401
2025-02-20 08:26:48,LoanProcessing,CRITICAL,API response delayed,9796,SID-620905,185.21.56.252,252.250.16.226,201,733,46.29,27.28,35.55,41.72,API Gateway,DB_CONN_FAIL
2025-02-18 08:26:48,BankingApp,ERROR,Transaction processed,4947,SID-751920,222.198.164.174,152.134.120.221,400,3507,33.14,76.92,26.25,959.55,Database,DB_CONN_FAIL
2025-03-08 08:26:48,InsuranceApp,CRITICAL,Transaction processed,3425,SID-505246,172.41.109.244,142.201.237.203,404,4528,84.21,24.75,14.27,73.23,API Gateway,NULL
2025-03-01 08:26:48,LoanProcessing,CRITICAL,Transaction processed,9465,SID-997036,51.23.167.175,52.104.222.98,404,3187,80.83,29.46,20.27,615.02,Auth,NULL
2025-03-04 08:26:48,LoanProcessing,WARNING,User authentication failed,1448,SID-291841,22.5.41.85,38.170.37.175,500,4547,49.45,22.92,5.62,896.45,API Gateway,API_TIMEOUT
2025-03-12 08:26:48,FraudDetection,ERROR,API response delayed,8871,SID-593113,41.137.220.229,242.212.70.51,404,696,34.26,39.24,6.83,144.82,Transaction,TXN_FAILURE
2025-03-06 08:26:48,InsuranceApp,INFO,Database connection lost,4582,SID-713394,64.170.65.141,95.140.63.96,403,2970,59.26,20.68,6.87,879.52,Auth,API_TIMEOUT
2025-03-12 08:26:48,InsuranceApp,WARNING,User authentication failed,7698,SID-856619,55.34.103.62,197.39.238.169,500,3198,69.18,11.65,41.16,134.75,Database,NULL
2025-03-19 08:26:48,BankingApp,WARNING,Database connection lost,7467,SID-993761,55.253.118.232,70.104.134.249,503,2348,15.42,30.13,46.75,11.63,Auth,NULL
2025-03-07 08:26:48,BankingApp,CRITICAL,User authentication failed,2088,SID-532390,133.226.49.245,133.73.17.247,403,1973,85.23,14.94,36.32,30.58,Database,DB_CONN_FAIL
2025-02-23 08:26:48,InsuranceApp,ERROR,Database connection lost,8290,SID-636039,58.164.27.50,55.205.240.229,500,1689,21.0,55.1,43.72,457.89,Database,API_TIMEOUT
2025-03-17 08:26:48,FraudDetection,WARNING,API response delayed,2651,SID-842286,202.190.175.235,95.181.90.33,500,2818,27.69,29.02,20.31,197.18,Database,NULL
2025-03-06 08:26:48,LoanProcessing,ERROR,Transaction processed,1593,SID-983448,76.177.231.193,164.224.150.190,500,2637,66.44,77.34,33.21,142.23,Transaction,AUTH_401
2025-03-12 08:26:48,BankingApp,WARNING,API response delayed,2260,SID-646761,14.232.113.197,180.98.155.7,500,2024,62.01,57.8,13.38,793.44,Transaction,TXN_FAILURE
2025-03-16 08:26:48,LoanProcessing,WARNING,Transaction processed,3373,SID-364570,251.155.104.66,248.206.250.139,400,3265,88.56,22.5,39.08,64.64,Transaction,API_TIMEOUT
2025-02-26 08:26:48,BankingApp,WARNING,API response delayed,3504,SID-750378,44.62.130.2,156.105.22.143,403,2362,17.49,55.5,43.26,637.93,Transaction,NULL
2025-03-03 08:26:48,BankingApp,CRITICAL,Database connection lost,5619,SID-378790,68.188.96.8,214.250.129.134,401,1231,86.76,71.64,48.31,749.63,Auth,API_TIMEOUT
2025-03-14 08:26:48,InsuranceApp,ERROR,User authentication failed,5624,SID-821418,150.207.5.155,59.139.202.25,200,936,52.89,37.47,2.14,52.02,Transaction,API_TIMEOUT
2025-02-25 08:26:48,BankingApp,ERROR,API response delayed,9927,SID-889745,118.60.69.235,77.44.175.82,403,3339,36.11,16.73,31.36,391.34,Auth,NULL
2025-03-09 08:26:48,InsuranceApp,ERROR,API response delayed,3306,SID-593119,216.169.106.8,40.148.15.64,201,4229,81.63,73.02,26.49,178.18,Transaction,AUTH_401
2025-02-24 08:26:48,FraudDetection,WARNING,Transaction processed,4797,SID-774256,60.6.60.82,78.217.50.200,404,2452,21.56,55.11,6.07,39.23,Transaction,NULL
2025-02-21 08:26:48,InsuranceApp,INFO,Database connection lost,3490,SID-868578,57.13.116.149,154.205.85.106,404,3223,58.98,75.3,8.34,840.96,API Gateway,DB_CONN_FAIL
2025-02-19 08:26:48,FraudDetection,INFO,Transaction processed,4692,SID-174157,59.203.123.101,239.27.5.241,403,3085,40.22,50.26,29.0,857.42,Transaction,TXN_FAILURE
2025-03-15 08:26:48,BankingApp,ERROR,Database connection lost,7194,SID-898241,40.117.42.155,47.141.60.170,404,772,20.2,65.0,46.95,437.44,API Gateway,API_TIMEOUT
2025-03-17 08:26:48,FraudDetection,CRITICAL,Transaction processed,3290,SID-856260,249.53.41.135,17.65.7.23,503,4405,65.02,79.86,27.36,121.32,API Gateway,AUTH_401
2025-03-01 08:26:48,FraudDetection,ERROR,API response delayed,7429,SID-708613,45.216.242.80,94.8.46.43,500,2932,44.61,38.5,20.75,549.87,Auth,API_TIMEOUT
2025-03-14 08:26:48,FraudDetection,WARNING,API response delayed,5257,SID-768546,60.179.13.59,91.80.214.50,401,1849,36.79,79.94,24.24,320.0,Auth,DB_CONN_FAIL
2025-03-18 08:26:48,InsuranceApp,WARNING,Database connection lost,9614,SID-718939,139.20.46.225,206.206.120.210,201,2196,39.98,25.02,47.17,843.93,Transaction,AUTH_401
2025-03-09 08:26:48,BankingApp,INFO,Transaction processed,6297,SID-687761,40.197.250.193,154.116.246.220,503,2309,24.59,46.1,31.16,158.83,API Gateway,API_TIMEOUT
2025-03-01 08:26:48,FraudDetection,CRITICAL,User authentication failed,6422,SID-665185,236.18.191.92,54.88.43.138,200,2318,40.93,75.91,41.31,240.61,Transaction,API_TIMEOUT
2025-03-14 08:26:48,BankingApp,WARNING,User authentication failed,4330,SID-731394,239.216.59.218,214.181.153.185,401,2690,40.1,18.37,46.04,207.57,Database,DB_CONN_FAIL
2025-03-06 08:26:48,LoanProcessing,INFO,API response delayed,3390,SID-762156,137.180.134.203,85.224.167.37,503,67,72.28,59.86,30.56,262.07,Transaction,API_TIMEOUT
2025-03-18 08:26:48,BankingApp,WARNING,User authentication failed,7267,SID-301960,230.213.42.44,240.178.210.33,500,4215,64.15,51.33,20.28,583.38,Transaction,DB_CONN_FAIL
2025-02-18 08:26:48,FraudDetection,INFO,API response delayed,5566,SID-238773,156.239.226.69,177.132.131.198,502,1552,50.09,23.66,22.72,647.83,Transaction,API_TIMEOUT
2025-02-28 08:26:48,LoanProcessing,WARNING,API response delayed,7563,SID-799308,209.132.95.70,198.160.230.94,400,1274,86.64,58.56,25.36,830.67,Database,AUTH_401
2025-02-19 08:26:48,InsuranceApp,ERROR,Database connection lost,3805,SID-592023,197.201.173.237,60.204.184.20,403,4664,55.06,54.45,25.18,234.81,Transaction,DB_CONN_FAIL
2025-03-18 08:26:48,FraudDetection,INFO,API response delayed,8398,SID-826173,191.137.220.228,83.110.242.25,404,367,29.72,23.25,21.16,895.8,Auth,TXN_FAILURE
2025-03-06 08:26:48,InsuranceApp,WARNING,Database connection lost,6971,SID-562686,147.208.247.19,111.181.87.183,400,4141,57.97,55.94,15.29,540.61,API Gateway,AUTH_401
2025-03-19 08:26:48,BankingApp,WARNING,Transaction processed,8634,SID-767830,127.141.120.119,246.45.219.68,404,3632,12.54,51.69,45.45,304.58,Database,API_TIMEOUT
2025-03-18 08:26:48,FraudDetection,CRITICAL,Database connection lost,4103,SID-119727,191.5.178.111,58.129.201.2,201,3451,31.02,16.79,4.67,595.65,Database,AUTH_401
2025-03-07 08:26:48,InsuranceApp,CRITICAL,API response delayed,9476,SID-621712,31.224.183.245,241.132.216.192,503,1104,31.88,77.58,10.19,130.89,Transaction,API_TIMEOUT
2025-03-19 08:26:48,InsuranceApp,WARNING,API response delayed,6173,SID-234564,69.26.19.99,241.185.172.166,201,3599,62.92,40.77,47.23,812.52,API Gateway,API_TIMEOUT
2025-03-01 08:26:48,BankingApp,ERROR,API response delayed,4291,SID-799254,246.227.232.56,209.1.199.120,404,889,40.32,38.61,28.16,677.01,API Gateway,API_TIMEOUT
2025-03-01 08:26:48,LoanProcessing,INFO,Transaction processed,8754,SID-188853,116.146.177.110,106.215.151.181,403,2195,52.48,20.09,15.06,895.67,API Gateway,AUTH_401
2025-03-14 08:26:48,FraudDetection,ERROR,Database connection lost,2517,SID-354509,159.36.167.99,132.114.159.16,201,2817,22.53,26.5,23.74,508.9,API Gateway,AUTH_401
2025-02-28 08:26:48,FraudDetection,ERROR,API response delayed,4975,SID-154062,88.58.61.175,77.149.1.42,401,4478,87.45,35.02,6.49,69.48,Auth,TXN_FAILURE
2025-03-11 08:26:48,BankingApp,WARNING,Transaction processed,1337,SID-483587,226.212.109.195,170.189.242.30,201,1791,15.32,44.76,8.68,598.64,API Gateway,API_TIMEOUT
2025-03-16 08:26:48,LoanProcessing,CRITICAL,API response delayed,9974,SID-715431,254.98.147.202,28.252.222.148,200,3247,39.7,56.56,32.66,944.46,Transaction,TXN_FAILURE
2025-03-02 08:26:48,BankingApp,INFO,Transaction processed,3380,SID-853379,108.116.54.253,92.18.204.72,201,1165,55.45,23.12,28.63,443.57,Database,AUTH_401
2025-02-22 08:26:48,BankingApp,WARNING,Database connection lost,9098,SID-937674,2.201.119.185,49.87.89.123,404,544,13.98,72.29,9.93,157.94,Auth,NULL
2025-02-24 08:26:48,BankingApp,CRITICAL,Transaction processed,5595,SID-917946,144.71.117.103,36.191.25.208,201,4519,70.91,34.51,37.74,979.09,Auth,NULL
2025-03-14 08:26:48,BankingApp,INFO,Database connection lost,7070,SID-312092,43.202.158.15,175.164.25.94,403,3862,25.17,13.18,18.61,568.79,Auth,DB_CONN_FAIL
2025-02-18 08:26:48,FraudDetection,WARNING,API response delayed,4471,SID-675266,123.238.39.47,152.146.48.125,200,4866,13.11,32.76,13.55,732.86,Auth,NULL
2025-03-19 08:26:48,InsuranceApp,WARNING,Database connection lost,6977,SID-295488,92.98.122.149,54.113.108.220,502,3325,75.74,24.23,13.56,81.38,Transaction,NULL
2025-02-22 08:26:48,LoanProcessing,ERROR,User authentication failed,3553,SID-883546,171.106.123.121,104.52.19.188,503,3259,26.25,76.48,15.99,319.81,Transaction,API_TIMEOUT
